Transaction,Item,date_time,period_day,weekday_weekend,producto
215,Pastry,01-11-2016 12:30,afternoon,weekday,Pastelito
215,Coffee,01-11-2016 12:30,afternoon,weekday,Cafe
216,Tartine,01-11-2016 12:31,afternoon,weekday,Tostada tartine
216,Coffee,01-11-2016 12:31,afternoon,weekday,Cafe
217,Bread,01-11-2016 12:33,afternoon,weekday,Pan
217,Cookies,01-11-2016 12:33,afternoon,weekday,Galletas
218,Sandwich,01-11-2016 12:37,afternoon,weekday,Sandwich
219,Tartine,01-11-2016 12:41,afternoon,weekday,Tostada tartine
220,Bread,01-11-2016 12:49,afternoon,weekday,Pan
220,Pastry,01-11-2016 12:49,afternoon,weekday,Pastelito
221,Bread,01-11-2016 12:53,afternoon,weekday,Pan
221,Scandinavian,01-11-2016 12:53,afternoon,weekday,Pan escandinavo
222,Scandinavian,01-11-2016 13:08,afternoon,weekday,Pan escandinavo
223,Alfajores,01-11-2016 13:11,afternoon,weekday,Alfajores
223,Coffee,01-11-2016 13:11,afternoon,weekday,Cafe
224,Coffee,01-11-2016 13:15,afternoon,weekday,Cafe
225,Coffee,01-11-2016 13:19,afternoon,weekday,Cafe
225,Coke,01-11-2016 13:19,afternoon,weekday,Coca-Cola
225,Soup,01-11-2016 13:19,afternoon,weekday,Sopa
226,Cake,01-11-2016 13:21,afternoon,weekday,Pastel
227,Tea,01-11-2016 13:31,afternoon,weekday,Te
227,Sandwich,01-11-2016 13:31,afternoon,weekday,Sandwich
227,Soup,01-11-2016 13:31,afternoon,weekday,Sopa
228,Coffee,01-11-2016 13:33,afternoon,weekday,Cafe
229,Hearty & Seasonal,01-11-2016 13:37,afternoon,weekday,Casero y de temporada
229,Bread,01-11-2016 13:37,afternoon,weekday,Pan
230,Alfajores,01-11-2016 13:41,afternoon,weekday,Alfajores
231,Cake,01-11-2016 13:45,afternoon,weekday,Pastel
232,Tea,01-11-2016 14:10,afternoon,weekday,Te
232,Tea,01-11-2016 14:10,afternoon,weekday,Te
232,Bread,01-11-2016 14:10,afternoon,weekday,Pan
233,Coffee,01-11-2016 14:13,afternoon,weekday,Cafe
233,Tea,01-11-2016 14:13,afternoon,weekday,Te
233,Bread,01-11-2016 14:13,afternoon,weekday,Pan
233,Soup,01-11-2016 14:13,afternoon,weekday,Sopa
234,Coffee,01-11-2016 14:14,afternoon,weekday,Cafe
234,Coffee,01-11-2016 14:14,afternoon,weekday,Cafe
235,Scandinavian,01-11-2016 14:18,afternoon,weekday,Pan escandinavo
236,Fudge,01-11-2016 14:22,afternoon,weekday,Fudge (dulce de azucar)
237,Coffee,01-11-2016 14:25,afternoon,weekday,Cafe
237,Sandwich,01-11-2016 14:25,afternoon,weekday,Sandwich
238,Tea,01-11-2016 14:37,afternoon,weekday,Te
238,Bread,01-11-2016 14:37,afternoon,weekday,Pan
238,Cookies,01-11-2016 14:37,afternoon,weekday,Galletas
238,Pastry,01-11-2016 14:37,afternoon,weekday,Pastelito
239,Muffin,01-11-2016 14:37,afternoon,weekday,Muffin
240,Scandinavian,01-11-2016 14:42,afternoon,weekday,Pan escandinavo
241,Jam,01-11-2016 14:54,afternoon,weekday,Mermelada
241,Tea,01-11-2016 14:54,afternoon,weekday,Te
242,Juice,01-11-2016 15:02,afternoon,weekday,Jugo
242,Tea,01-11-2016 15:02,afternoon,weekday,Te
242,Alfajores,01-11-2016 15:02,afternoon,weekday,Alfajores
243,Cake,01-11-2016 15:18,afternoon,weekday,Pastel
243,Muffin,01-11-2016 15:18,afternoon,weekday,Muffin
243,Coffee,01-11-2016 15:18,afternoon,weekday,Cafe
243,Soup,01-11-2016 15:18,afternoon,weekday,Sopa
244,Hot chocolate,01-11-2016 15:33,afternoon,weekday,Chocolate caliente
244,Cake,01-11-2016 15:33,afternoon,weekday,Pastel
244,Coffee,01-11-2016 15:33,afternoon,weekday,Cafe
245,Cake,01-11-2016 15:37,afternoon,weekday,Pastel
245,Cookies,01-11-2016 15:37,afternoon,weekday,Galletas
246,Tea,01-11-2016 15:48,afternoon,weekday,Te
246,Bread,01-11-2016 15:48,afternoon,weekday,Pan
247,Alfajores,01-11-2016 16:07,afternoon,weekday,Alfajores
247,Coffee,01-11-2016 16:07,afternoon,weekday,Cafe
247,Coffee,01-11-2016 16:07,afternoon,weekday,Cafe
247,Coffee,01-11-2016 16:07,afternoon,weekday,Cafe
247,Juice,01-11-2016 16:07,afternoon,weekday,Jugo
248,Coffee,01-11-2016 16:08,afternoon,weekday,Cafe
248,Tea,01-11-2016 16:08,afternoon,weekday,Te
248,Soup,01-11-2016 16:08,afternoon,weekday,Sopa
249,Hot chocolate,01-11-2016 16:10,afternoon,weekday,Chocolate caliente
250,Cookies,01-11-2016 16:10,afternoon,weekday,Galletas
251,Coffee,01-11-2016 16:26,afternoon,weekday,Cafe
251,Medialuna,01-11-2016 16:26,afternoon,weekday,Medialuna
252,Bread,01-11-2016 16:28,afternoon,weekday,Pan
252,Eggs,01-11-2016 16:28,afternoon,weekday,Huevos
253,Scandinavian,01-11-2016 17:46,evening,weekday,Pan escandinavo
254,Medialuna,01-11-2016 18:43,evening,weekday,Medialuna
255,Coffee,02-11-2016 08:02,morning,weekday,Cafe
255,Coffee,02-11-2016 08:02,morning,weekday,Cafe
255,Pastry,02-11-2016 08:02,morning,weekday,Pastelito
256,Coffee,02-11-2016 08:05,morning,weekday,Cafe
256,Bread,02-11-2016 08:05,morning,weekday,Pan
257,Bread,02-11-2016 08:07,morning,weekday,Pan
257,Coffee,02-11-2016 08:07,morning,weekday,Cafe
257,Pastry,02-11-2016 08:07,morning,weekday,Pastelito
258,Coffee,02-11-2016 08:08,morning,weekday,Cafe
258,Pastry,02-11-2016 08:08,morning,weekday,Pastelito
259,Pastry,02-11-2016 08:11,morning,weekday,Pastelito
260,Coffee,02-11-2016 08:12,morning,weekday,Cafe
261,Coffee,02-11-2016 08:12,morning,weekday,Cafe
262,Coffee,02-11-2016 08:29,morning,weekday,Cafe
262,Hot chocolate,02-11-2016 08:29,morning,weekday,Chocolate caliente
262,Pastry,02-11-2016 08:29,morning,weekday,Pastelito
263,Coke,02-11-2016 08:53,morning,weekday,Coca-Cola
264,Coffee,02-11-2016 09:02,morning,weekday,Cafe
264,Jam,02-11-2016 09:02,morning,weekday,Mermelada
265,Tea,02-11-2016 09:03,morning,weekday,Te
266,Bread,02-11-2016 09:05,morning,weekday,Pan
266,Pastry,02-11-2016 09:05,morning,weekday,Pastelito
267,Coffee,02-11-2016 09:18,morning,weekday,Cafe
267,Alfajores,02-11-2016 09:18,morning,weekday,Alfajores
267,Farm House,02-11-2016 09:18,morning,weekday,Pan de campo
268,Tea,02-11-2016 09:22,morning,weekday,Te
268,Pastry,02-11-2016 09:22,morning,weekday,Pastelito
269,Bread,02-11-2016 09:25,morning,weekday,Pan
270,Coffee,02-11-2016 09:27,morning,weekday,Cafe
270,Jam,02-11-2016 09:27,morning,weekday,Mermelada
271,Coffee,02-11-2016 09:33,morning,weekday,Cafe
271,Tea,02-11-2016 09:33,morning,weekday,Te
271,Coffee,02-11-2016 09:33,morning,weekday,Cafe
271,Pastry,02-11-2016 09:33,morning,weekday,Pastelito
272,Farm House,02-11-2016 09:35,morning,weekday,Pan de campo
274,Coffee,02-11-2016 09:52,morning,weekday,Cafe
274,Bread,02-11-2016 09:52,morning,weekday,Pan
274,Pastry,02-11-2016 09:52,morning,weekday,Pastelito
275,Farm House,02-11-2016 09:53,morning,weekday,Pan de campo
276,Coffee,02-11-2016 09:54,morning,weekday,Cafe
276,Coffee,02-11-2016 09:54,morning,weekday,Cafe
276,Pastry,02-11-2016 09:54,morning,weekday,Pastelito
277,Farm House,02-11-2016 10:12,morning,weekday,Pan de campo
278,Coffee,02-11-2016 10:13,morning,weekday,Cafe
278,Pastry,02-11-2016 10:13,morning,weekday,Pastelito
279,Coffee,02-11-2016 10:15,morning,weekday,Cafe
280,Coffee,02-11-2016 10:17,morning,weekday,Cafe
280,Pastry,02-11-2016 10:17,morning,weekday,Pastelito
281,Bread,02-11-2016 10:29,morning,weekday,Pan
281,Bread,02-11-2016 10:29,morning,weekday,Pan
282,Bread,02-11-2016 10:37,morning,weekday,Pan
282,Coffee,02-11-2016 10:37,morning,weekday,Cafe
282,Pastry,02-11-2016 10:37,morning,weekday,Pastelito
283,Pastry,02-11-2016 10:44,morning,weekday,Pastelito
283,Coffee,02-11-2016 10:44,morning,weekday,Cafe
284,Coffee,02-11-2016 10:48,morning,weekday,Cafe
284,Farm House,02-11-2016 10:48,morning,weekday,Pan de campo
285,Farm House,02-11-2016 10:52,morning,weekday,Pan de campo
285,Farm House,02-11-2016 10:52,morning,weekday,Pan de campo
285,Pastry,02-11-2016 10:52,morning,weekday,Pastelito
286,Bread,02-11-2016 10:53,morning,weekday,Pan
286,Juice,02-11-2016 10:53,morning,weekday,Jugo
286,Alfajores,02-11-2016 10:53,morning,weekday,Alfajores
287,Coffee,02-11-2016 10:56,morning,weekday,Cafe
287,Pastry,02-11-2016 10:56,morning,weekday,Pastelito
288,Bread,02-11-2016 10:59,morning,weekday,Pan
288,Alfajores,02-11-2016 10:59,morning,weekday,Alfajores
289,Bread,02-11-2016 11:00,morning,weekday,Pan
290,Coffee,02-11-2016 11:03,morning,weekday,Cafe
290,Cookies,02-11-2016 11:03,morning,weekday,Galletas
291,Coffee,02-11-2016 11:04,morning,weekday,Cafe
292,Cookies,02-11-2016 11:15,morning,weekday,Galletas
293,Hearty & Seasonal,02-11-2016 11:29,morning,weekday,Casero y de temporada
294,Coffee,02-11-2016 11:35,morning,weekday,Cafe
295,Jam,02-11-2016 11:39,morning,weekday,Mermelada
295,Tartine,02-11-2016 11:39,morning,weekday,Tostada tartine
295,Bread,02-11-2016 11:39,morning,weekday,Pan
296,Farm House,02-11-2016 11:58,morning,weekday,Pan de campo
296,Scandinavian,02-11-2016 11:58,morning,weekday,Pan escandinavo
297,Hearty & Seasonal,02-11-2016 12:06,afternoon,weekday,Casero y de temporada
297,Coffee,02-11-2016 12:06,afternoon,weekday,Cafe
297,Muffin,02-11-2016 12:06,afternoon,weekday,Muffin
297,Scandinavian,02-11-2016 12:06,afternoon,weekday,Pan escandinavo
298,Tartine,02-11-2016 12:11,afternoon,weekday,Tostada tartine
298,Pick and Mix Bowls,02-11-2016 12:11,afternoon,weekday,Bowls para elegir y mezclar
298,Coffee,02-11-2016 12:11,afternoon,weekday,Cafe
298,Coke,02-11-2016 12:11,afternoon,weekday,Coca-Cola
299,Bread,02-11-2016 12:14,afternoon,weekday,Pan
300,Scandinavian,02-11-2016 12:18,afternoon,weekday,Pan escandinavo
300,Farm House,02-11-2016 12:18,afternoon,weekday,Pan de campo
300,Alfajores,02-11-2016 12:18,afternoon,weekday,Alfajores
300,Coffee,02-11-2016 12:18,afternoon,weekday,Cafe
300,Coffee,02-11-2016 12:18,afternoon,weekday,Cafe
301,Juice,02-11-2016 12:24,afternoon,weekday,Jugo
301,Mineral water,02-11-2016 12:24,afternoon,weekday,Agua mineral
301,Soup,02-11-2016 12:24,afternoon,weekday,Sopa
302,Soup,02-11-2016 12:27,afternoon,weekday,Sopa
302,Tea,02-11-2016 12:27,afternoon,weekday,Te
303,Juice,02-11-2016 12:30,afternoon,weekday,Jugo
303,Tea,02-11-2016 12:30,afternoon,weekday,Te
303,Cookies,02-11-2016 12:30,afternoon,weekday,Galletas
303,Soup,02-11-2016 12:30,afternoon,weekday,Sopa
304,Hearty & Seasonal,02-11-2016 12:33,afternoon,weekday,Casero y de temporada
304,Tea,02-11-2016 12:33,afternoon,weekday,Te
305,Fudge,02-11-2016 12:35,afternoon,weekday,Fudge (dulce de azucar)
306,Coffee,02-11-2016 12:39,afternoon,weekday,Cafe
306,Mineral water,02-11-2016 12:39,afternoon,weekday,Agua mineral
306,Juice,02-11-2016 12:39,afternoon,weekday,Jugo
306,Soup,02-11-2016 12:39,afternoon,weekday,Sopa
307,Hearty & Seasonal,02-11-2016 12:52,afternoon,weekday,Casero y de temporada
308,Hearty & Seasonal,02-11-2016 12:54,afternoon,weekday,Casero y de temporada
308,Smoothies,02-11-2016 12:54,afternoon,weekday,Smoothies
309,Hearty & Seasonal,02-11-2016 12:56,afternoon,weekday,Casero y de temporada
309,Tea,02-11-2016 12:56,afternoon,weekday,Te
310,Coffee,02-11-2016 13:02,afternoon,weekday,Cafe
310,Sandwich,02-11-2016 13:02,afternoon,weekday,Sandwich
310,Sandwich,02-11-2016 13:02,afternoon,weekday,Sandwich
311,Cookies,02-11-2016 13:09,afternoon,weekday,Galletas
311,Farm House,02-11-2016 13:09,afternoon,weekday,Pan de campo
312,Soup,02-11-2016 13:11,afternoon,weekday,Sopa
312,Tea,02-11-2016 13:11,afternoon,weekday,Te
312,Juice,02-11-2016 13:11,afternoon,weekday,Jugo
313,Soup,02-11-2016 13:12,afternoon,weekday,Sopa
314,Coffee,02-11-2016 13:16,afternoon,weekday,Cafe
316,Bread,02-11-2016 13:23,afternoon,weekday,Pan
317,Cookies,02-11-2016 13:42,afternoon,weekday,Galletas
317,Tea,02-11-2016 13:42,afternoon,weekday,Te
318,Soup,02-11-2016 13:46,afternoon,weekday,Sopa
318,Hearty & Seasonal,02-11-2016 13:46,afternoon,weekday,Casero y de temporada
318,Bread,02-11-2016 13:46,afternoon,weekday,Pan
319,Coffee,02-11-2016 13:50,afternoon,weekday,Cafe
320,Coffee,02-11-2016 13:58,afternoon,weekday,Cafe
321,Coffee,02-11-2016 14:00,afternoon,weekday,Cafe
321,Tea,02-11-2016 14:00,afternoon,weekday,Te
322,Bread,02-11-2016 14:01,afternoon,weekday,Pan
323,Tea,02-11-2016 14:05,afternoon,weekday,Te
324,Coffee,02-11-2016 14:11,afternoon,weekday,Cafe
324,Tea,02-11-2016 14:11,afternoon,weekday,Te
325,Coffee,02-11-2016 14:11,afternoon,weekday,Cafe
326,Fudge,02-11-2016 14:34,afternoon,weekday,Fudge (dulce de azucar)
327,Tea,02-11-2016 15:03,afternoon,weekday,Te
328,Soup,02-11-2016 15:25,afternoon,weekday,Sopa
328,Tea,02-11-2016 15:25,afternoon,weekday,Te
329,Juice,02-11-2016 15:33,afternoon,weekday,Jugo
330,Alfajores,02-11-2016 15:46,afternoon,weekday,Alfajores
331,Bread,02-11-2016 15:57,afternoon,weekday,Pan
332,Coffee,02-11-2016 16:25,afternoon,weekday,Cafe
332,Alfajores,02-11-2016 16:25,afternoon,weekday,Alfajores
333,Juice,02-11-2016 16:54,afternoon,weekday,Jugo
333,Alfajores,02-11-2016 16:54,afternoon,weekday,Alfajores
333,Cookies,02-11-2016 16:54,afternoon,weekday,Galletas
333,Pick and Mix Bowls,02-11-2016 16:54,afternoon,weekday,Bowls para elegir y mezclar
333,Mineral water,02-11-2016 16:54,afternoon,weekday,Agua mineral
334,Coffee,02-11-2016 17:01,evening,weekday,Cafe
334,Alfajores,02-11-2016 17:01,evening,weekday,Alfajores
335,Fudge,02-11-2016 17:41,evening,weekday,Fudge (dulce de azucar)
336,Mighty Protein,02-11-2016 18:08,evening,weekday,Proteina Mighty
336,Juice,02-11-2016 18:08,evening,weekday,Jugo
337,Coffee,02-11-2016 18:13,evening,weekday,Cafe
337,Mineral water,02-11-2016 18:13,evening,weekday,Agua mineral
337,Alfajores,02-11-2016 18:13,evening,weekday,Alfajores
338,Mighty Protein,02-11-2016 18:19,evening,weekday,Proteina Mighty
338,Coffee,02-11-2016 18:19,evening,weekday,Cafe
339,Alfajores,02-11-2016 18:40,evening,weekday,Alfajores
340,Coffee,03-11-2016 07:46,morning,weekday,Cafe
340,Bread,03-11-2016 07:46,morning,weekday,Pan
341,Medialuna,03-11-2016 07:50,morning,weekday,Medialuna
341,Medialuna,03-11-2016 07:50,morning,weekday,Medialuna
342,Medialuna,03-11-2016 08:01,morning,weekday,Medialuna
342,Bread,03-11-2016 08:01,morning,weekday,Pan
343,Farm House,03-11-2016 08:07,morning,weekday,Pan de campo
344,Coffee,03-11-2016 08:08,morning,weekday,Cafe
344,Pastry,03-11-2016 08:08,morning,weekday,Pastelito
345,Farm House,03-11-2016 08:09,morning,weekday,Pan de campo
346,Coffee,03-11-2016 08:15,morning,weekday,Cafe
346,Coffee,03-11-2016 08:15,morning,weekday,Cafe
346,Pastry,03-11-2016 08:15,morning,weekday,Pastelito
346,Pastry,03-11-2016 08:15,morning,weekday,Pastelito
346,Coffee,03-11-2016 08:15,morning,weekday,Cafe
347,Medialuna,03-11-2016 08:40,morning,weekday,Medialuna
348,Bread,03-11-2016 08:49,morning,weekday,Pan
348,Tea,03-11-2016 08:49,morning,weekday,Te
348,Sandwich,03-11-2016 08:49,morning,weekday,Sandwich
349,Bread,03-11-2016 08:54,morning,weekday,Pan
350,Jam,03-11-2016 09:00,morning,weekday,Mermelada
350,Coffee,03-11-2016 09:00,morning,weekday,Cafe
350,Farm House,03-11-2016 09:00,morning,weekday,Pan de campo
351,Focaccia,03-11-2016 09:02,morning,weekday,Focaccia
352,Bread,03-11-2016 09:06,morning,weekday,Pan
353,Tartine,03-11-2016 09:08,morning,weekday,Tostada tartine
353,Pastry,03-11-2016 09:08,morning,weekday,Pastelito
353,Bread,03-11-2016 09:08,morning,weekday,Pan
353,My-5 Fruit Shoot,03-11-2016 09:08,morning,weekday,Bebida My-5 Fruit Shoot
354,Farm House,03-11-2016 09:13,morning,weekday,Pan de campo
354,Pastry,03-11-2016 09:13,morning,weekday,Pastelito
355,Bread,03-11-2016 09:19,morning,weekday,Pan
355,Pastry,03-11-2016 09:19,morning,weekday,Pastelito
356,Pastry,03-11-2016 09:24,morning,weekday,Pastelito
356,Bread,03-11-2016 09:24,morning,weekday,Pan
357,Jam,03-11-2016 09:31,morning,weekday,Mermelada
357,Coffee,03-11-2016 09:31,morning,weekday,Cafe
358,Farm House,03-11-2016 09:34,morning,weekday,Pan de campo
359,Bread,03-11-2016 09:34,morning,weekday,Pan
359,Pastry,03-11-2016 09:34,morning,weekday,Pastelito
360,Coffee,03-11-2016 09:44,morning,weekday,Cafe
360,Tea,03-11-2016 09:44,morning,weekday,Te
360,Bread,03-11-2016 09:44,morning,weekday,Pan
361,Jam,03-11-2016 09:45,morning,weekday,Mermelada
363,Pastry,03-11-2016 09:57,morning,weekday,Pastelito
363,Medialuna,03-11-2016 09:57,morning,weekday,Medialuna
363,Medialuna,03-11-2016 09:57,morning,weekday,Medialuna
364,Coffee,03-11-2016 09:59,morning,weekday,Cafe
365,Tea,03-11-2016 10:01,morning,weekday,Te
366,Bread,03-11-2016 10:04,morning,weekday,Pan
367,Bread,03-11-2016 10:10,morning,weekday,Pan
367,Pastry,03-11-2016 10:10,morning,weekday,Pastelito
368,Pastry,03-11-2016 10:13,morning,weekday,Pastelito
369,Farm House,03-11-2016 10:26,morning,weekday,Pan de campo
370,Tea,03-11-2016 10:27,morning,weekday,Te
371,Coffee,03-11-2016 10:39,morning,weekday,Cafe
371,Brownie,03-11-2016 10:39,morning,weekday,Brownie
371,Alfajores,03-11-2016 10:39,morning,weekday,Alfajores
371,Fudge,03-11-2016 10:39,morning,weekday,Fudge (dulce de azucar)
372,Bread,03-11-2016 10:48,morning,weekday,Pan
372,Fudge,03-11-2016 10:48,morning,weekday,Fudge (dulce de azucar)
372,Cookies,03-11-2016 10:48,morning,weekday,Galletas
373,Coffee,03-11-2016 11:03,morning,weekday,Cafe
374,Bread,03-11-2016 11:05,morning,weekday,Pan
375,Coffee,03-11-2016 11:15,morning,weekday,Cafe
375,Coffee,03-11-2016 11:15,morning,weekday,Cafe
375,Jam,03-11-2016 11:15,morning,weekday,Mermelada
375,Pastry,03-11-2016 11:15,morning,weekday,Pastelito
376,Soup,03-11-2016 11:20,morning,weekday,Sopa
376,Coffee,03-11-2016 11:20,morning,weekday,Cafe
377,Smoothies,03-11-2016 11:23,morning,weekday,Smoothies
377,Soup,03-11-2016 11:23,morning,weekday,Sopa
377,Hearty & Seasonal,03-11-2016 11:23,morning,weekday,Casero y de temporada
377,Pastry,03-11-2016 11:23,morning,weekday,Pastelito
378,Pastry,03-11-2016 11:31,morning,weekday,Pastelito
378,Bread,03-11-2016 11:31,morning,weekday,Pan
379,Pastry,03-11-2016 11:47,morning,weekday,Pastelito
379,Medialuna,03-11-2016 11:47,morning,weekday,Medialuna
380,Tea,03-11-2016 11:51,morning,weekday,Te
380,Coffee,03-11-2016 11:51,morning,weekday,Cafe
381,Bread,03-11-2016 11:53,morning,weekday,Pan
381,Cookies,03-11-2016 11:53,morning,weekday,Galletas
382,Coffee,03-11-2016 12:01,afternoon,weekday,Cafe
382,Coffee,03-11-2016 12:01,afternoon,weekday,Cafe
382,Bread,03-11-2016 12:01,afternoon,weekday,Pan
382,Hearty & Seasonal,03-11-2016 12:01,afternoon,weekday,Casero y de temporada
382,Pick and Mix Bowls,03-11-2016 12:01,afternoon,weekday,Bowls para elegir y mezclar
382,Sandwich,03-11-2016 12:01,afternoon,weekday,Sandwich
382,Focaccia,03-11-2016 12:01,afternoon,weekday,Focaccia
383,Coffee,03-11-2016 12:02,afternoon,weekday,Cafe
384,Coffee,03-11-2016 12:05,afternoon,weekday,Cafe
384,Sandwich,03-11-2016 12:05,afternoon,weekday,Sandwich
384,Brownie,03-11-2016 12:05,afternoon,weekday,Brownie
385,Brownie,03-11-2016 12:07,afternoon,weekday,Brownie
385,Cookies,03-11-2016 12:07,afternoon,weekday,Galletas
386,Coffee,03-11-2016 12:12,afternoon,weekday,Cafe
387,Coffee,03-11-2016 12:16,afternoon,weekday,Cafe
388,Sandwich,03-11-2016 12:23,afternoon,weekday,Sandwich
388,Bread,03-11-2016 12:23,afternoon,weekday,Pan
388,Coffee,03-11-2016 12:23,afternoon,weekday,Cafe
389,Coffee,03-11-2016 12:37,afternoon,weekday,Cafe
389,Hot chocolate,03-11-2016 12:37,afternoon,weekday,Chocolate caliente
390,Tea,03-11-2016 12:47,afternoon,weekday,Te
391,Sandwich,03-11-2016 13:02,afternoon,weekday,Sandwich
391,Coffee,03-11-2016 13:02,afternoon,weekday,Cafe
391,Brownie,03-11-2016 13:02,afternoon,weekday,Brownie
392,Brownie,03-11-2016 13:19,afternoon,weekday,Brownie
392,Pastry,03-11-2016 13:19,afternoon,weekday,Pastelito
392,Focaccia,03-11-2016 13:19,afternoon,weekday,Focaccia
392,Farm House,03-11-2016 13:19,afternoon,weekday,Pan de campo
393,Cake,03-11-2016 13:30,afternoon,weekday,Pastel
393,Focaccia,03-11-2016 13:30,afternoon,weekday,Focaccia
394,Soup,03-11-2016 13:35,afternoon,weekday,Sopa
394,Hearty & Seasonal,03-11-2016 13:35,afternoon,weekday,Casero y de temporada
394,Mineral water,03-11-2016 13:35,afternoon,weekday,Agua mineral
395,Hearty & Seasonal,03-11-2016 13:36,afternoon,weekday,Casero y de temporada
396,Hearty & Seasonal,03-11-2016 13:37,afternoon,weekday,Casero y de temporada
397,Coffee,03-11-2016 13:41,afternoon,weekday,Cafe
397,Coffee,03-11-2016 13:41,afternoon,weekday,Cafe
397,Pastry,03-11-2016 13:41,afternoon,weekday,Pastelito
398,Coffee,03-11-2016 14:00,afternoon,weekday,Cafe
399,Tea,03-11-2016 14:03,afternoon,weekday,Te
399,Cake,03-11-2016 14:03,afternoon,weekday,Pastel
400,Coffee,03-11-2016 14:09,afternoon,weekday,Cafe
400,Soup,03-11-2016 14:09,afternoon,weekday,Sopa
401,Bread,03-11-2016 14:14,afternoon,weekday,Pan
401,Focaccia,03-11-2016 14:14,afternoon,weekday,Focaccia
401,Fudge,03-11-2016 14:14,afternoon,weekday,Fudge (dulce de azucar)
402,Hot chocolate,03-11-2016 14:16,afternoon,weekday,Chocolate caliente
402,Coffee,03-11-2016 14:16,afternoon,weekday,Cafe
402,Alfajores,03-11-2016 14:16,afternoon,weekday,Alfajores
403,Brownie,03-11-2016 14:26,afternoon,weekday,Brownie
403,Pastry,03-11-2016 14:26,afternoon,weekday,Pastelito
403,Cake,03-11-2016 14:26,afternoon,weekday,Pastel
404,Medialuna,03-11-2016 14:40,afternoon,weekday,Medialuna
404,Alfajores,03-11-2016 14:40,afternoon,weekday,Alfajores
404,Dulce de Leche,03-11-2016 14:40,afternoon,weekday,Dulce de leche
405,Dulce de Leche,03-11-2016 14:41,afternoon,weekday,Dulce de leche
405,Alfajores,03-11-2016 14:41,afternoon,weekday,Alfajores
406,Bread,03-11-2016 14:48,afternoon,weekday,Pan
406,Cake,03-11-2016 14:48,afternoon,weekday,Pastel
407,Cake,03-11-2016 14:51,afternoon,weekday,Pastel
407,Coffee,03-11-2016 14:51,afternoon,weekday,Cafe
408,Bread,03-11-2016 15:00,afternoon,weekday,Pan
409,Sandwich,03-11-2016 15:01,afternoon,weekday,Sandwich
410,Bread,03-11-2016 15:06,afternoon,weekday,Pan
410,Coffee,03-11-2016 15:06,afternoon,weekday,Cafe
410,Alfajores,03-11-2016 15:06,afternoon,weekday,Alfajores
410,Medialuna,03-11-2016 15:06,afternoon,weekday,Medialuna
411,Coffee,03-11-2016 15:19,afternoon,weekday,Cafe
412,Bread,03-11-2016 15:23,afternoon,weekday,Pan
412,Alfajores,03-11-2016 15:23,afternoon,weekday,Alfajores
413,Tea,03-11-2016 15:27,afternoon,weekday,Te
413,Coffee,03-11-2016 15:27,afternoon,weekday,Cafe
414,Bread,03-11-2016 15:33,afternoon,weekday,Pan
